date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:21:26	49/49	---MCZ	200	added ('OK')	text/plain	etag:W/%221d-563711dff2a2f%22	https://www.4por4.pt/robots.txt		(from )
12:21:26	14740/-1	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:26%20GMT	https://www.4por4.pt/	C:/My%20Web%20Sites/astrology/www.4por4.pt/index.html	(from )
12:21:27	14740/14740	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:26%20GMT	https://www.4por4.pt/en	C:/My%20Web%20Sites/astrology/www.4por4.pt/en.html	(from https://www.4por4.pt/)
12:21:27	48259/48259	---M-Z	200	added ('OK')	text/css	etag:%22bc83-56c50c1a5949e-gzip%22	https://www.4por4.pt/Assets/CSS/app.css?20180516	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/CSS/app5e56.css	(from https://www.4por4.pt/)
12:21:29	26711/26711	---M-Z	200	added ('OK')	text/css	etag:%221544639719%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.4.0/css/font-awesome.min.css	C:/My%20Web%20Sites/astrology/maxcdn.bootstrapcdn.com/font-awesome/4.4.0/css/font-awesome.min.css	(from https://www.4por4.pt/)
12:21:30	1150/1150	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2247e-563711dfb8497%22	https://www.4por4.pt/favicon.ico	C:/My%20Web%20Sites/astrology/www.4por4.pt/favicon.ico	(from https://www.4por4.pt/)
12:21:30	10265/10265	---M-Z	200	added ('OK')	text/css	etag:%222819-578e6497909d4-gzip%22	https://www.4por4.pt/Assets/CSS/home.min.css?20180123	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/CSS/home.min4847.css	(from https://www.4por4.pt/)
12:21:31	1285/1285	---M-Z	200	added ('OK')	text/css	etag:%22505-563711e632007-gzip%22	https://www.4por4.pt/Assets/Plugins/SlickSlideshow/slick.min.css	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Plugins/SlickSlideshow/slick.min.css	(from https://www.4por4.pt/)
12:21:31	13671/13671	---M-Z	200	added ('OK')	application/javascript	etag:%223567-563711e0df357-gzip%22	https://www.4por4.pt/Assets/JS/modernizr.min.js	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/JS/modernizr.min.js	(from https://www.4por4.pt/)
12:21:33	44343/44343	---MC-	200	added ('OK')	text/javascript	date:Mon,%2029%20Jul%202019%2021:35:27%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/astrology/www.google-analytics.com/analytics.js	(from https://www.4por4.pt/)
12:21:34	15373/15373	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:32%20GMT	https://www.4por4.pt/pt	C:/My%20Web%20Sites/astrology/www.4por4.pt/pt.html	(from https://www.4por4.pt/)
12:21:34	14740/14740	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:34%20GMT	https://www.4por4.pt/en/	C:/My%20Web%20Sites/astrology/www.4por4.pt/en/index.html	(from https://www.4por4.pt/)
12:21:34	21266/21266	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:34%20GMT	https://www.4por4.pt/en/Sobre-nos	C:/My%20Web%20Sites/astrology/www.4por4.pt/en/Sobre-nos.html	(from https://www.4por4.pt/)
12:21:35	15971/15971	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:35%20GMT	https://www.4por4.pt/en/Servicos	C:/My%20Web%20Sites/astrology/www.4por4.pt/en/Servicos.html	(from https://www.4por4.pt/)
12:21:36	43182/43182	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:36%20GMT	https://www.4por4.pt/en/Portefolio	C:/My%20Web%20Sites/astrology/www.4por4.pt/en/Portefolio.html	(from https://www.4por4.pt/)
12:21:36	9455/9455	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:36%20GMT	https://www.4por4.pt/en/Clientes	C:/My%20Web%20Sites/astrology/www.4por4.pt/en/Clientes.html	(from https://www.4por4.pt/)
12:21:37	81748/81748	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:37%20GMT	https://www.4por4.pt/en/Noticias	C:/My%20Web%20Sites/astrology/www.4por4.pt/en/Noticias.html	(from https://www.4por4.pt/)
12:21:38	44256/44256	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:38%20GMT	https://www.4por4.pt/en/Inspiracoes	C:/My%20Web%20Sites/astrology/www.4por4.pt/en/Inspiracoes.html	(from https://www.4por4.pt/)
12:21:38	18867/18867	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:38%20GMT	https://www.4por4.pt/en/Contactos	C:/My%20Web%20Sites/astrology/www.4por4.pt/en/Contactos.html	(from https://www.4por4.pt/)
12:21:39	243/243	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Aug%202019%2012:21:39%20GMT	https://www.4por4.pt/ClientManager	C:/My%20Web%20Sites/astrology/www.4por4.pt/ClientManager	(from https://www.4por4.pt/)
12:21:39	1699/1699	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:39%20GMT	https://www.4por4.pt/ClientManager/	C:/My%20Web%20Sites/astrology/www.4por4.pt/ClientManager/index.html	(from https://www.4por4.pt/)
12:21:39	26142/26142	---M-Z	200	added ('OK')	image/svg+xml	etag:%22661e-578e64a3bb5c4-gzip%22	https://www.4por4.pt/Assets/Images/badge-white.svg	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/badge-white.svg	(from https://www.4por4.pt/)
12:21:40	15971/15971	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:40%20GMT	https://www.4por4.pt/en/Servicos/?service=1	C:/My%20Web%20Sites/astrology/www.4por4.pt/en/Servicos/index11d9.html	(from https://www.4por4.pt/)
12:21:40	9289/9289	---M--	200	added ('OK')	image/gif	etag:%222449-563712ebce2b7%22	https://www.4por4.pt/sgc/Services/Types/IMAGES/e58c49757a4f9a62dc4e1584ab2b4b73.gif?907a46a111b917ecf4a23bce53a6ee15	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/Services/Types/IMAGES/e58c49757a4f9a62dc4e1584ab2b4b7385f8.gif	(from https://www.4por4.pt/)
12:21:41	6049/6049	---M--	200	added ('OK')	image/gif	etag:%2217a1-563712ea5a197%22	https://www.4por4.pt/sgc/Services/Types/IMAGES/3801248bfcead5d31ebdb1f7704d324f.gif?ef8aa661a14cabc2cf2e097834b84139	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/Services/Types/IMAGES/3801248bfcead5d31ebdb1f7704d324f2b3e.gif	(from https://www.4por4.pt/)
12:21:41	15971/15971	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:41%20GMT	https://www.4por4.pt/en/Servicos/?service=2	C:/My%20Web%20Sites/astrology/www.4por4.pt/en/Servicos/index29ba.html	(from https://www.4por4.pt/)
12:21:42	15971/15971	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:21:42%20GMT	https://www.4por4.pt/en/Servicos/?service=3	C:/My%20Web%20Sites/astrology/www.4por4.pt/en/Servicos/indexb764.html	(from https://www.4por4.pt/)
12:21:43	11439/11439	---M--	200	added ('OK')	image/gif	etag:%222caf-563712ea5016f%22	https://www.4por4.pt/sgc/Services/Types/IMAGES/33456fb4a7a6541b86f5fad1c84fa872.gif?462ddee30f7d3d9a4f6a398467920a01	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/Services/Types/IMAGES/33456fb4a7a6541b86f5fad1c84fa872ea48.gif	(from https://www.4por4.pt/)
12:21:44	29996/29996	---M--	200	added ('OK')	image/jpeg	etag:%22752c-563711e3764b7%22	https://www.4por4.pt/Assets/Images/Homepage/astronaut.jpg	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/Homepage/astronaut.jpg	(from https://www.4por4.pt/)
12:21:45	4360/4360	---M--	200	added ('OK')	image/gif	etag:%221108-563711e3ab45f%22	https://www.4por4.pt/Assets/Images/Icons/pacman.gif	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/Icons/pacman.gif	(from https://www.4por4.pt/)
12:21:45	95992/95992	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	C:/My%20Web%20Sites/astrology/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from https://www.4por4.pt/)
12:21:46	1920/1920	---M-Z	200	added ('OK')	application/javascript	etag:%22780-56c50c442404e-gzip%22	https://www.4por4.pt/Assets/JS/jquery.cookies.js	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/JS/jquery.cookies.js	(from https://www.4por4.pt/)
12:21:46	10695/10695	---M-Z	200	added ('OK')	application/javascript	etag:%2229c7-57768966ad1e0-gzip%22	https://www.4por4.pt/Assets/JS/features.js?20180516	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/JS/features5e56.js	(from https://www.4por4.pt/)
12:21:47	237108/237108	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/jquery-ui.min.js	C:/My%20Web%20Sites/astrology/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/jquery-ui.min.js	(from https://www.4por4.pt/)
12:21:47	3616/3616	---M-Z	200	added ('OK')	application/javascript	etag:%22e20-563711e0d438f-gzip%22	https://www.4por4.pt/Assets/JS/home_animations.js?20180123	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/JS/home_animations4847.js	(from https://www.4por4.pt/)
12:21:48	6744/6744	---M-Z	200	added ('OK')	application/javascript	etag:%221a58-563711e65fe67-gzip%22	https://www.4por4.pt/Assets/Plugins/TheaterJS/theater.min.js	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Plugins/TheaterJS/theater.min.js	(from https://www.4por4.pt/)
12:21:50	33302/33302	---M-Z	200	added ('OK')	application/javascript	etag:%228216-563711e631837-gzip%22	https://www.4por4.pt/Assets/Plugins/SlickSlideshow/slick.min.js	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Plugins/SlickSlideshow/slick.min.js	(from https://www.4por4.pt/)
12:21:51	9881/9881	---M-Z	200	added ('OK')	application/javascript	etag:%222699-563711e5fef9f-gzip%22	https://www.4por4.pt/Assets/Plugins/Knob/jquery.knob.min.js	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Plugins/Knob/jquery.knob.min.js	(from https://www.4por4.pt/)
12:21:51	9289/9289	---M--	200	added ('OK')	image/gif	etag:%222449-563712ebce2b7%22	https://www.4por4.pt/sgc/Services/Types/IMAGES/e58c49757a4f9a62dc4e1584ab2b4b73.gif?702876f2943a23a9b29564d7f50081bd	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/Services/Types/IMAGES/e58c49757a4f9a62dc4e1584ab2b4b73f7db.gif	(from https://www.4por4.pt/en)
12:21:52	6049/6049	---M--	200	added ('OK')	image/gif	etag:%2217a1-563712ea5a197%22	https://www.4por4.pt/sgc/Services/Types/IMAGES/3801248bfcead5d31ebdb1f7704d324f.gif?2389c9a9c8b8fa27b8c1b1b1024d3032	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/Services/Types/IMAGES/3801248bfcead5d31ebdb1f7704d324f1afb.gif	(from https://www.4por4.pt/en)
12:21:53	11439/11439	---M--	200	added ('OK')	image/gif	etag:%222caf-563712ea5016f%22	https://www.4por4.pt/sgc/Services/Types/IMAGES/33456fb4a7a6541b86f5fad1c84fa872.gif?eb4a9aa8b12fde90f091f047c844c680	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/Services/Types/IMAGES/33456fb4a7a6541b86f5fad1c84fa8728886.gif	(from https://www.4por4.pt/en)
12:21:53	896/896	---M-Z	200	added ('OK')	image/svg+xml	etag:%22380-563711e27d06f-gzip%22	https://www.4por4.pt/Assets/Images/Buttons/mouse.svg	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/Buttons/mouse.svg	(from https://www.4por4.pt/Assets/CSS/app.css?20180516)
12:21:54	881/881	---M-Z	200	added ('OK')	image/svg+xml	etag:%22371-563711e28841f-gzip%22	https://www.4por4.pt/Assets/Images/Buttons/mouse_dark.svg	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/Buttons/mouse_dark.svg	(from https://www.4por4.pt/Assets/CSS/app.css?20180516)
12:21:54	1072/1072	---M-Z	200	added ('OK')	image/svg+xml	etag:%22430-563711e097eb7-gzip%22	https://www.4por4.pt/Assets/Images/symbol.svg	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/symbol.svg	(from https://www.4por4.pt/Assets/CSS/app.css?20180516)
12:21:55	2274/2274	---M-Z	200	added ('OK')	image/svg+xml	etag:%228e2-563711e093c4f-gzip%22	https://www.4por4.pt/Assets/Images/ring.svg	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/ring.svg	(from https://www.4por4.pt/Assets/CSS/app.css?20180516)
12:21:55	5200/5200	---M-Z	200	added ('OK')	image/svg+xml	etag:%221450-563711e08d2d7-gzip%22	https://www.4por4.pt/Assets/Images/logo_white.svg	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/logo_white.svg	(from https://www.4por4.pt/Assets/CSS/app.css?20180516)
12:21:56	2236/2236	---M-Z	200	added ('OK')	image/svg+xml	etag:%228bc-563711e07f817-gzip%22	https://www.4por4.pt/Assets/Images/logo_small_black.svg	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/logo_small_black.svg	(from https://www.4por4.pt/Assets/CSS/app.css?20180516)
12:21:58	41610/41610	---M--	200	added ('OK')	image/png	etag:%22a28a-563711e248c7f%22	https://www.4por4.pt/Assets/Images/BGS/stars_bg.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/BGS/stars_bg.png	(from https://www.4por4.pt/Assets/CSS/app.css?20180516)
12:22:00	20245/20245	---M--	200	added ('OK')	image/png	etag:%224f15-563711e241f1f%22	https://www.4por4.pt/Assets/Images/BGS/stars.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/BGS/stars.png	(from https://www.4por4.pt/Assets/CSS/app.css?20180516)
12:22:00	17549/17549	---M--	200	added ('OK')	image/png	etag:%22448d-563711e309e57%22	https://www.4por4.pt/Assets/Images/Devices/iMac.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/Devices/iMac.png	(from https://www.4por4.pt/Assets/CSS/app.css?20180516)
12:22:01	8936/8936	---M--	200	added ('OK')	image/png	etag:%2222e8-563711e32f3ff%22	https://www.4por4.pt/Assets/Images/Devices/iPad.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/Devices/iPad.png	(from https://www.4por4.pt/Assets/CSS/app.css?20180516)
12:22:02	5896/5896	---M--	200	added ('OK')	image/png	etag:%221708-563711e33b367%22	https://www.4por4.pt/Assets/Images/Devices/iPhone.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/Devices/iPhone.png	(from https://www.4por4.pt/Assets/CSS/app.css?20180516)
12:22:02	913/913	---M-Z	200	added ('OK')	image/svg+xml	etag:%22391-563711e3b6bf7-gzip%22	https://www.4por4.pt/Assets/Images/Icons/pacman_small.svg	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/Icons/pacman_small.svg	(from https://www.4por4.pt/Assets/CSS/app.css?20180516)
12:22:03	5185/5185	---M-Z	200	added ('OK')	image/svg+xml	etag:%221441-563711e07c54f-gzip%22	https://www.4por4.pt/Assets/Images/logo_black.svg	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/logo_black.svg	(from https://www.4por4.pt/Assets/CSS/home.min.css?20180123)
12:22:06	17842/17842	---M--	200	added ('OK')	image/png	etag:%2245b2-563711e3593df%22	https://www.4por4.pt/Assets/Images/Homepage/anim_donut.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/Homepage/anim_donut.png	(from https://www.4por4.pt/Assets/CSS/home.min.css?20180123)
12:22:09	10094/10094	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Aug%202019%2012:22:09%20GMT	https://www.4por4.pt/Assets/Images/Homepage/asteroids_field.jpg	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/Homepage/asteroids_field.jpg	(from https://www.4por4.pt/Assets/CSS/home.min.css?20180123)
12:22:09	9289/9289	---M--	200	added ('OK')	image/gif	etag:%222449-563712ebce2b7%22	https://www.4por4.pt/sgc/Services/Types/IMAGES/e58c49757a4f9a62dc4e1584ab2b4b73.gif?d5a9ec52e5bb989fc474ec89f6861666	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/Services/Types/IMAGES/e58c49757a4f9a62dc4e1584ab2b4b737be2.gif	(from https://www.4por4.pt/en/)
12:22:10	6049/6049	---M--	200	added ('OK')	image/gif	etag:%2217a1-563712ea5a197%22	https://www.4por4.pt/sgc/Services/Types/IMAGES/3801248bfcead5d31ebdb1f7704d324f.gif?ff7eebfca2e282e73d334c51f2344e3f	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/Services/Types/IMAGES/3801248bfcead5d31ebdb1f7704d324f9f37.gif	(from https://www.4por4.pt/en/)
12:22:10	188035/188035	---M--	200	added ('OK')	image/png	etag:%222de83-563711e38d3e7%22	https://www.4por4.pt/Assets/Images/Homepage/map.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/Assets/Images/Homepage/map.png	(from https://www.4por4.pt/Assets/CSS/home.min.css?20180123)
12:22:10	11439/11439	---M--	200	added ('OK')	image/gif	etag:%222caf-563712ea5016f%22	https://www.4por4.pt/sgc/Services/Types/IMAGES/33456fb4a7a6541b86f5fad1c84fa872.gif?04576480a18bb98931566e71018fa199	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/Services/Types/IMAGES/33456fb4a7a6541b86f5fad1c84fa872a78b.gif	(from https://www.4por4.pt/en/)
12:22:11	21949/21949	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:22:11%20GMT	https://www.4por4.pt/pt/Sobre-nos	C:/My%20Web%20Sites/astrology/www.4por4.pt/pt/Sobre-nos.html	(from https://www.4por4.pt/pt)
12:22:11	15373/15373	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:22:11%20GMT	https://www.4por4.pt/pt/	C:/My%20Web%20Sites/astrology/www.4por4.pt/pt/index.html	(from https://www.4por4.pt/pt)
12:22:11	16905/16905	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:22:11%20GMT	https://www.4por4.pt/pt/Servicos	C:/My%20Web%20Sites/astrology/www.4por4.pt/pt/Servicos.html	(from https://www.4por4.pt/pt)
12:22:12	43349/43349	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:22:12%20GMT	https://www.4por4.pt/pt/Portefolio	C:/My%20Web%20Sites/astrology/www.4por4.pt/pt/Portefolio.html	(from https://www.4por4.pt/pt)
12:22:12	9790/9790	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:22:12%20GMT	https://www.4por4.pt/pt/Clientes	C:/My%20Web%20Sites/astrology/www.4por4.pt/pt/Clientes.html	(from https://www.4por4.pt/pt)
12:22:13	118071/118071	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:22:13%20GMT	https://www.4por4.pt/pt/Noticias	C:/My%20Web%20Sites/astrology/www.4por4.pt/pt/Noticias.html	(from https://www.4por4.pt/pt)
12:22:14	47129/47129	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:22:14%20GMT	https://www.4por4.pt/pt/Inspiracoes	C:/My%20Web%20Sites/astrology/www.4por4.pt/pt/Inspiracoes.html	(from https://www.4por4.pt/pt)
12:22:14	19605/19605	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:22:14%20GMT	https://www.4por4.pt/pt/Contactos	C:/My%20Web%20Sites/astrology/www.4por4.pt/pt/Contactos.html	(from https://www.4por4.pt/pt)
12:22:15	16905/16905	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:22:15%20GMT	https://www.4por4.pt/pt/Servicos/?service=1	C:/My%20Web%20Sites/astrology/www.4por4.pt/pt/Servicos/index11d9.html	(from https://www.4por4.pt/pt)
12:22:15	9289/9289	---M--	200	added ('OK')	image/gif	etag:%222449-563712ea6ce5f%22	https://www.4por4.pt/sgc/Services/Types/IMAGES/3b87003e7a446a5c7f9f48f55df21aba.gif?e10aff659da9f9dcc01d16236c4ed8ff	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/Services/Types/IMAGES/3b87003e7a446a5c7f9f48f55df21abae985.gif	(from https://www.4por4.pt/pt)
12:22:15	6049/6049	---M--	200	added ('OK')	image/gif	etag:%2217a1-563712eaca28f%22	https://www.4por4.pt/sgc/Services/Types/IMAGES/6258d09c3d63459a96995b257969377d.gif?436c0956d0fd5f63da630bde3d566990	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/Services/Types/IMAGES/6258d09c3d63459a96995b257969377d1f68.gif	(from https://www.4por4.pt/pt)
12:22:16	16905/16905	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:22:16%20GMT	https://www.4por4.pt/pt/Servicos/?service=2	C:/My%20Web%20Sites/astrology/www.4por4.pt/pt/Servicos/index29ba.html	(from https://www.4por4.pt/pt)
12:22:16	16905/16905	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2012:22:16%20GMT	https://www.4por4.pt/pt/Servicos/?service=3	C:/My%20Web%20Sites/astrology/www.4por4.pt/pt/Servicos/indexb764.html	(from https://www.4por4.pt/pt)
12:22:16	11439/11439	---M--	200	added ('OK')	image/gif	etag:%222caf-563712eb28277%22	https://www.4por4.pt/sgc/Services/Types/IMAGES/b2d9e77448c2ad4057a465db0cd10145.gif?13e9a94647953904ba77da546255ebe4	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/Services/Types/IMAGES/b2d9e77448c2ad4057a465db0cd10145d672.gif	(from https://www.4por4.pt/pt)
12:22:18	10094/10094	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Aug%202019%2012:22:17%20GMT	https://www.4por4.pt/en/SobreNos	C:/My%20Web%20Sites/astrology/www.4por4.pt/en/SobreNos	(from https://www.4por4.pt/en/Sobre-nos)
12:22:19	10883/10883	---M--	200	added ('OK')	image/gif	etag:%222a83-563711ee63e6f%22	https://www.4por4.pt/sgc/AboutUs/Stages/IMAGES/f7d5bf3010b5d383efa43387616b3d92.gif?a78f60c467315ab4abc7700bf91527f6	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/AboutUs/Stages/IMAGES/f7d5bf3010b5d383efa43387616b3d9270c4.gif	(from https://www.4por4.pt/en/Sobre-nos)
12:22:19	9844/9844	---M--	200	added ('OK')	image/gif	etag:%222674-563711ed277ef%22	https://www.4por4.pt/sgc/AboutUs/Stages/IMAGES/6488a0f26159331c815aa8e13d7c0157.gif?fc3cbb4576cffb6e2e243c150c63c73b	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/AboutUs/Stages/IMAGES/6488a0f26159331c815aa8e13d7c01570682.gif	(from https://www.4por4.pt/en/Sobre-nos)
12:22:20	9001/9001	---M--	200	added ('OK')	image/gif	etag:%222329-563711ecee9c7%22	https://www.4por4.pt/sgc/AboutUs/Stages/IMAGES/4b6b2b6746c2606b471975f6b16d8526.gif?5543b53c6e37ab918715a0e1c92443a2	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/AboutUs/Stages/IMAGES/4b6b2b6746c2606b471975f6b16d852694a0.gif	(from https://www.4por4.pt/en/Sobre-nos)
12:22:21	26780/26780	---M--	200	added ('OK')	image/gif	etag:%22689c-563711eda3467%22	https://www.4por4.pt/sgc/AboutUs/Stages/IMAGES/a019e6e828a6a7c454077abbf80775c2.gif?ad785cf57a707cac79897b4f384c5d23	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/AboutUs/Stages/IMAGES/a019e6e828a6a7c454077abbf80775c2122a.gif	(from https://www.4por4.pt/en/Sobre-nos)
12:22:24	51632/51632	---M--	200	added ('OK')	image/png	etag:%22c9b0-563711ef68e37%22	https://www.4por4.pt/sgc/AboutUs/Team/IMAGES/de16cb160aba855978900dd185ff004f.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/AboutUs/Team/IMAGES/de16cb160aba855978900dd185ff004f.png	(from https://www.4por4.pt/en/Sobre-nos)
12:22:24	52994/52994	---M--	200	added ('OK')	image/png	etag:%22cf02-563711eef7d9f%22	https://www.4por4.pt/sgc/AboutUs/Team/IMAGES/98ca1a635f4ecfa0ad4b06cb39463556.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/AboutUs/Team/IMAGES/98ca1a635f4ecfa0ad4b06cb39463556.png	(from https://www.4por4.pt/en/Sobre-nos)
12:22:26	56263/56263	---M--	200	added ('OK')	image/png	etag:%22dbc7-563711ef1ac37%22	https://www.4por4.pt/sgc/AboutUs/Team/IMAGES/cd5b43b79b21c6c204c303d977374705.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/AboutUs/Team/IMAGES/cd5b43b79b21c6c204c303d977374705.png	(from https://www.4por4.pt/en/Sobre-nos)
12:22:26	50612/50612	---M--	200	added ('OK')	image/png	etag:%22c5b4-563711ef78837%22	https://www.4por4.pt/sgc/AboutUs/Team/IMAGES/e2d24874a3b4da558afb2c05f5056a93.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/AboutUs/Team/IMAGES/e2d24874a3b4da558afb2c05f5056a93.png	(from https://www.4por4.pt/en/Sobre-nos)
12:22:28	60472/60472	---M--	200	added ('OK')	image/png	etag:%22ec38-563711ef7d26f%22	https://www.4por4.pt/sgc/AboutUs/Team/IMAGES/fa135932c27cadd4bd53490107eb0284.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/AboutUs/Team/IMAGES/fa135932c27cadd4bd53490107eb0284.png	(from https://www.4por4.pt/en/Sobre-nos)
12:22:29	66072/66072	---M--	200	added ('OK')	image/png	etag:%2210218-563711eef0487%22	https://www.4por4.pt/sgc/AboutUs/Team/IMAGES/8ef3e16a0d269ada997be76927af044b.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/AboutUs/Team/IMAGES/8ef3e16a0d269ada997be76927af044b.png	(from https://www.4por4.pt/en/Sobre-nos)
12:22:31	14836/14836	---M--	200	added ('OK')	image/png	etag:%2239f4-563711ef0fc6f%22	https://www.4por4.pt/sgc/AboutUs/Team/IMAGES/cb90df9a2665e3ccf25bdf65a9d8ef01.png	C:/My%20Web%20Sites/astrology/www.4por4.pt/sgc/AboutUs/Team/IMAGES/cb90df9a2665e3ccf25bdf65a9d8ef01.png	(from https://www.4por4.pt/en/Sobre-nos)
